drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,prefix
15503,37743,Fosamprenavir,hepatitis C virus infection,disease-protein-drug,contraindication,"['hepatitis C virus infection', 'CYP3A4', 'Fosamprenavir']","Question: Is hepatitis C virus infection an indication for Fosamprenavir?
Reasoning: The disease hepatitis C virus infection is associated with the gene CYP3A4, which is not targeted by the drug Fosamprenavir. These connections suggest that Fosamprenavir may not be effective in treating hepatitis C virus infection.
Answer: NO"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Hepatomegaly', 'STAC3', 'Fluoxetine']","Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Reasoning: The disease autosomal recessive severe congenital neutropenia due to G6PC3 deficiency is associated with the phenotype Hepatomegaly, which in turn affects the gene STAC3. This gene is not targeted by the drug Fluoxetine. These connections suggest that Fluoxetine may not be effective in treating autosomal recessive severe congenital neutropenia due to G6PC3 deficiency.
Answer: NO"
20332,30094,Adomiparin,antithrombin III deficiency,disease-phenotype-protein-drug,contraindication,"['antithrombin III deficiency', 'Spontaneous abortion', 'TGFBR1', 'Adomiparin']","Question: Is antithrombin III deficiency an indication for Adomiparin?
Reasoning: The disease antithrombin III deficiency is associated with the phenotype Spontaneous abortion, which in turn affects the gene TGFBR1. This gene is not targeted by the drug Adomiparin. These connections suggest that Adomiparin may not be effective in treating antithrombin III deficiency.
Answer: NO"
14059,33577,Liothyronine,hypertensive disorder,disease-protein-drug,contraindication,"['hypertensive disorder', 'GNB3', 'Liothyronine']","Question: Is hypertensive disorder an indication for Liothyronine?
Reasoning: The disease hypertensive disorder is associated with the gene GNB3, which is not targeted by the drug Liothyronine. These connections suggest that Liothyronine may not be effective in treating hypertensive disorder.
Answer: NO"
14317,33534,Captopril,pediatric systemic lupus erythematosus,disease-phenotype-protein-drug,contraindication,"['pediatric systemic lupus erythematosus', 'Thrombocytopenia', 'ALB', 'Captopril']","Question: Is pediatric systemic lupus erythematosus an indication for Captopril?
Reasoning: The disease pediatric systemic lupus erythematosus is associated with the phenotype Thrombocytopenia, which in turn affects the gene ALB. This gene is not targeted by the drug Captopril. These connections suggest that Captopril may not be effective in treating pediatric systemic lupus erythematosus.
Answer: NO"
18036,33575,Bacitracin,diabetes mellitus (disease),disease-protein-drug,contraindication,"['diabetes mellitus (disease)', 'MIR126', 'Bacitracin']","Question: Is diabetes mellitus (disease) an indication for Bacitracin?
Reasoning: The disease diabetes mellitus (disease) is associated with the gene MIR126, which is not targeted by the drug Bacitracin. These connections suggest that Bacitracin may not be effective in treating diabetes mellitus (disease).
Answer: NO"
14237,83823,Acyclovir,coronary thrombosis,disease-protein-drug,contraindication,"['coronary thrombosis', 'CKB', 'Acyclovir']","Question: Is coronary thrombosis an indication for Acyclovir?
Reasoning: The disease coronary thrombosis is associated with the gene CKB, which is not targeted by the drug Acyclovir. These connections suggest that Acyclovir may not be effective in treating coronary thrombosis.
Answer: NO"
14196,33618,Propranolol,atrial fibrillation (disease),disease-protein-drug,indication,"['atrial fibrillation (disease)', 'CYP2C19', 'Propranolol']","Question: Is atrial fibrillation (disease) an indication for Propranolol?
Reasoning: The disease atrial fibrillation (disease) is associated with the gene CYP2C19, which is targeted by the drug Propranolol. These connections suggest that Propranolol may be effective in treating atrial fibrillation (disease).
Answer: YES"
15853,36229,Abacavir,agranulocytosis,disease-protein-drug,contraindication,"['agranulocytosis', 'UGT1A1', 'Abacavir']","Question: Is agranulocytosis an indication for Abacavir?
Reasoning: The disease agranulocytosis is associated with the gene UGT1A1, which is not targeted by the drug Abacavir. These connections suggest that Abacavir may not be effective in treating agranulocytosis.
Answer: NO"
15089,28780,Codeine,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'OPRK1', 'Codeine']","Question: Is Alzheimer disease an indication for Codeine?
Reasoning: The disease Alzheimer disease is associated with the phenotype Seizure, which in turn affects the gene OPRK1. This gene is not targeted by the drug Codeine. These connections suggest that Codeine may not be effective in treating Alzheimer disease.
Answer: NO"
14178,27326,Chlorpromazine,long QT syndrome,disease-phenotype-protein-drug,contraindication,"['long QT syndrome', 'Bradycardia', 'HTR1A', 'Chlorpromazine']","Question: Is long QT syndrome an indication for Chlorpromazine?
Reasoning: The disease long QT syndrome is associated with the phenotype Bradycardia, which in turn affects the gene HTR1A. This gene is not targeted by the drug Chlorpromazine. These connections suggest that Chlorpromazine may not be effective in treating long QT syndrome.
Answer: NO"
15117,38242,Trimipramine,bipolar disorder,disease-protein-drug,contraindication,"['bipolar disorder', 'DRD1', 'Trimipramine']","Question: Is bipolar disorder an indication for Trimipramine?
Reasoning: The disease bipolar disorder is associated with the gene DRD1, which is not targeted by the drug Trimipramine. These connections suggest that Trimipramine may not be effective in treating bipolar disorder.
Answer: NO"
14194,30654,Methotrexate,acute lymphoblastic/lymphocytic leukemia,disease-protein-drug,indication,"['acute lymphoblastic/lymphocytic leukemia', 'ABCG2', 'Methotrexate']","Question: Is acute lymphoblastic/lymphocytic leukemia an indication for Methotrexate?
Reasoning: The disease acute lymphoblastic/lymphocytic leukemia is associated with the gene ABCG2, which is targeted by the drug Methotrexate. These connections suggest that Methotrexate may be effective in treating acute lymphoblastic/lymphocytic leukemia.
Answer: YES"
14141,35641,Phenytoin,epilepsy,disease-protein-drug,indication,"['epilepsy', 'SCN8A', 'Phenytoin']","Question: Is epilepsy an indication for Phenytoin?
Reasoning: The disease epilepsy is associated with the gene SCN8A, which is targeted by the drug Phenytoin. These connections suggest that Phenytoin may be effective in treating epilepsy.
Answer: YES"
14196,29182,Propranolol,systemic lupus erythematosus (disease),disease-phenotype-protein-drug,contraindication,"['systemic lupus erythematosus (disease)', 'Seizure', 'HTR1B', 'Propranolol']","Question: Is systemic lupus erythematosus (disease) an indication for Propranolol?
Reasoning: The disease systemic lupus erythematosus (disease) is associated with the phenotype Seizure, which in turn affects the gene HTR1B. This gene is not targeted by the drug Propranolol. These connections suggest that Propranolol may not be effective in treating systemic lupus erythematosus (disease).
Answer: NO"
15132,30813,Hydrocodone,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'OPRM1', 'Hydrocodone']","Question: Is Addison disease an indication for Hydrocodone?
Reasoning: The disease Addison disease is associated with the phenotype Seizure, which in turn affects the gene OPRM1. This gene is not targeted by the drug Hydrocodone. These connections suggest that Hydrocodone may not be effective in treating Addison disease.
Answer: NO"
14323,38242,Aripiprazole,bipolar disorder,disease-protein-drug,indication,"['bipolar disorder', 'HTR1B', 'Aripiprazole']","Question: Is bipolar disorder an indication for Aripiprazole?
Reasoning: The disease bipolar disorder is associated with the gene HTR1B, which is targeted by the drug Aripiprazole. These connections suggest that Aripiprazole may be effective in treating bipolar disorder.
Answer: YES"
14641,36149,Dopamine,heart cancer,disease-protein-drug,contraindication,"['heart cancer', 'MAOB', 'Dopamine']","Question: Is heart cancer an indication for Dopamine?
Reasoning: The disease heart cancer is associated with the gene MAOB, which is not targeted by the drug Dopamine. These connections suggest that Dopamine may not be effective in treating heart cancer.
Answer: NO"
14061,36432,Diclofenac,congestive heart failure,disease-protein-drug,contraindication,"['congestive heart failure', 'PTGS1', 'Diclofenac']","Question: Is congestive heart failure an indication for Diclofenac?
Reasoning: The disease congestive heart failure is associated with the gene PTGS1, which is not targeted by the drug Diclofenac. These connections suggest that Diclofenac may not be effective in treating congestive heart failure.
Answer: NO"
15148,38957,Escitalopram,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'ADRA1A', 'Escitalopram']","Question: Is major depressive disorder an indication for Escitalopram?
Reasoning: The disease major depressive disorder is associated with the gene ADRA1A, which is targeted by the drug Escitalopram. These connections suggest that Escitalopram may be effective in treating major depressive disorder.
Answer: YES"
14740,83793,Chlorambucil,Hodgkin's paragranuloma,disease-protein-drug,indication,"[""Hodgkin's paragranuloma"", 'GSTP1', 'Chlorambucil']","Question: Is Hodgkin's paragranuloma an indication for Chlorambucil?
Reasoning: The disease Hodgkin's paragranuloma is associated with the gene GSTP1, which is targeted by the drug Chlorambucil. These connections suggest that Chlorambucil may be effective in treating Hodgkin's paragranuloma.
Answer: YES"
16519,28869,Brolucizumab,macular degeneration,disease-protein-drug,indication,"['macular degeneration', 'VEGFA', 'Brolucizumab']","Question: Is macular degeneration an indication for Brolucizumab?
Reasoning: The disease macular degeneration is associated with the gene VEGFA, which is targeted by the drug Brolucizumab. These connections suggest that Brolucizumab may be effective in treating macular degeneration.
Answer: YES"
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'KCNJ11', 'Tolazamide']","Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolazamide?
Reasoning: The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Seizure, which in turn affects the gene KCNJ11. This gene is not targeted by the drug Tolazamide. These connections suggest that Tolazamide may not be effective in treating hypogonadotropic hypogonadism with or without anosmia.
Answer: NO"
