drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,prefix
15138,32974,Selegiline,atypical juvenile parkinsonism,disease-phenotype-protein-drug,indication,"['atypical juvenile parkinsonism', 'Rigidity', 'CYP2D6', 'Selegiline']","Question: Is atypical juvenile parkinsonism an indication for Selegiline?
Answer: YES"
17066,32313,Amobarbital,Haddad syndrome,disease-phenotype-protein-drug,contraindication,"['Haddad syndrome', 'Seizure', 'GRIA2', 'Amobarbital']","Question: Is Haddad syndrome an indication for Amobarbital?
Answer: NO"
14336,31618,Ephedrine,congenital central hypoventilation syndrome,disease-protein-drug,contraindication,"['congenital central hypoventilation syndrome', 'BCHE', 'Ephedrine']","Question: Is congenital central hypoventilation syndrome an indication for Ephedrine?
Answer: NO"
15510,33658,Bezafibrate,hyperlipidemia,disease-protein-drug,indication,"['hyperlipidemia', 'PPARA', 'Bezafibrate']","Question: Is hyperlipidemia an indication for Bezafibrate?
Answer: YES"
14220,28547,Apomorphine,Parkinson disease,disease-phenotype-protein-drug,indication,"['Parkinson disease', 'Resting tremor', 'HTR1A', 'Apomorphine']","Question: Is Parkinson disease an indication for Apomorphine?
Answer: YES"
20394,27286,Sulfabenzamide,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Seizure', 'CACNA1B', 'Sulfabenzamide']","Question: Is galactosemia an indication for Sulfabenzamide?
Answer: NO"
15119,27933,Tranylcypromine,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'MAOA', 'Tranylcypromine']","Question: Is anxiety disorder an indication for Tranylcypromine?
Answer: YES"
14208,32617,Testosterone,hereditary breast ovarian cancer syndrome,disease-protein-drug,contraindication,"['hereditary breast ovarian cancer syndrome', 'ESR1', 'Testosterone']","Question: Is hereditary breast ovarian cancer syndrome an indication for Testosterone?
Answer: NO"
15416,83805,Lorazepam,hepatic coma,disease-protein-drug,contraindication,"['hepatic coma', 'GABRG2', 'Lorazepam']","Question: Is hepatic coma an indication for Lorazepam?
Answer: NO"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Splenomegaly', 'CYP1A2', 'Fluoxetine']","Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Answer: NO"
14177,27933,Duloxetine,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'CYP2D6', 'Duloxetine']","Question: Is anxiety disorder an indication for Duloxetine?
Answer: YES"
15117,37703,Trimipramine,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'ABCB1', 'Trimipramine']","Question: Is neurotic disorder an indication for Trimipramine?
Answer: YES"
14310,37703,Doxepin,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'CHRM2', 'Doxepin']","Question: Is neurotic disorder an indication for Doxepin?
Answer: YES"
15078,36693,Tramadol,substance-related disorder,disease-protein-drug,contraindication,"['substance-related disorder', 'OPRM1', 'Tramadol']","Question: Is substance-related disorder an indication for Tramadol?
Answer: NO"
14140,28780,Ziprasidone,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'ADRA1B', 'Ziprasidone']","Question: Is Alzheimer disease an indication for Ziprasidone?
Answer: NO"
15176,36937,Everolimus,clear cell renal carcinoma,disease-protein-drug,indication,"['clear cell renal carcinoma', 'MTOR', 'Everolimus']","Question: Is clear cell renal carcinoma an indication for Everolimus?
Answer: YES"
14206,35641,Chloroquine,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'ABCB1', 'Chloroquine']","Question: Is epilepsy an indication for Chloroquine?
Answer: NO"
14156,83760,Amitriptyline,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'SLC6A4', 'Amitriptyline']","Question: Is dysthymic disorder an indication for Amitriptyline?
Answer: YES"
16011,38242,Loxapine,bipolar disorder,disease-protein-drug,indication,"['bipolar disorder', 'HTR5A', 'Loxapine']","Question: Is bipolar disorder an indication for Loxapine?
Answer: YES"
14336,31493,Ephedrine,pancreatitis,disease-protein-drug,contraindication,"['pancreatitis', 'ALB', 'Ephedrine']","Question: Is pancreatitis an indication for Ephedrine?
Answer: NO"
15006,28396,Iloperidone,multiple system atrophy,disease-phenotype-protein-drug,contraindication,"['multiple system atrophy', 'Rigidity', 'CYP2D6', 'Iloperidone']","Question: Is multiple system atrophy an indication for Iloperidone?
Answer: NO"
14196,28052,Propranolol,hypertrophic cardiomyopathy,disease-phenotype-protein-drug,indication,"['hypertrophic cardiomyopathy', 'Hepatomegaly', 'CYP1A2', 'Propranolol']","Question: Is hypertrophic cardiomyopathy an indication for Propranolol?
Answer: YES"
15297,37703,Secobarbital,neurotic disorder,disease-protein-drug,contraindication,"['neurotic disorder', 'CHRNA4', 'Secobarbital']","Question: Is neurotic disorder an indication for Secobarbital?
Answer: NO"
14229,36241,Tretinoin,hepatitis,disease-protein-drug,contraindication,"['hepatitis', 'ALB', 'Tretinoin']","Question: Is hepatitis an indication for Tretinoin?
Answer: NO"
14729,28542,Cimetidine,mastocytosis,disease-phenotype-protein-drug,indication,"['mastocytosis', 'Pruritus', 'ABCB11', 'Cimetidine']","Question: Is mastocytosis an indication for Cimetidine?
Answer: YES"
14030,32563,Prednisolone,heparin-induced thrombocytopenia (disease),disease-phenotype-protein-drug,indication,"['heparin-induced thrombocytopenia (disease)', 'Thrombocytopenia', 'ALB', 'Prednisolone']","Question: Is heparin-induced thrombocytopenia (disease) an indication for Prednisolone?
Answer: YES"
14137,27286,Butabarbital,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Seizure', 'GABRA5', 'Butabarbital']","Question: Is galactosemia an indication for Butabarbital?
Answer: NO"
14212,36035,Verapamil,hypertension,disease-protein-drug,indication,"['hypertension', 'CYP3A5', 'Verapamil']","Question: Is hypertension an indication for Verapamil?
Answer: YES"
14772,37564,Aminosalicylic acid,gastric ulcer (disease),disease-protein-drug,contraindication,"['gastric ulcer (disease)', 'PTGS2', 'Aminosalicylic acid']","Question: Is gastric ulcer (disease) an indication for Aminosalicylic acid?
Answer: NO"
15124,28974,Biperiden,early-onset parkinsonism-intellectual disability syndrome,disease-phenotype-protein-drug,indication,"['early-onset parkinsonism-intellectual disability syndrome', 'Rigidity', 'CYP2D6', 'Biperiden']","Question: Is early-onset parkinsonism-intellectual disability syndrome an indication for Biperiden?
Answer: YES"
14273,31493,Azathioprine,pancreatitis,disease-protein-drug,contraindication,"['pancreatitis', 'ALB', 'Azathioprine']","Question: Is pancreatitis an indication for Azathioprine?
Answer: NO"
17305,83760,Protriptyline,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'SLC6A4', 'Protriptyline']","Question: Is dysthymic disorder an indication for Protriptyline?
Answer: YES"
20332,30094,Adomiparin,antithrombin III deficiency,disease-phenotype-protein-drug,contraindication,"['antithrombin III deficiency', 'Spontaneous abortion', 'IL24', 'Adomiparin']","Question: Is antithrombin III deficiency an indication for Adomiparin?
Answer: NO"
14597,31168,Dapsone,pyruvate dehydrogenase E3 deficiency,disease-phenotype-protein-drug,contraindication,"['pyruvate dehydrogenase E3 deficiency', 'Seizure', 'PTGS2', 'Dapsone']","Question: Is pyruvate dehydrogenase E3 deficiency an indication for Dapsone?
Answer: NO"
14275,32617,Doxorubicin,hereditary breast ovarian cancer syndrome,disease-protein-drug,indication,"['hereditary breast ovarian cancer syndrome', 'XDH', 'Doxorubicin']","Question: Is hereditary breast ovarian cancer syndrome an indication for Doxorubicin?
Answer: YES"
14686,38512,Clomifene,female infertility,disease-protein-drug,indication,"['female infertility', 'ESR1', 'Clomifene']","Question: Is female infertility an indication for Clomifene?
Answer: YES"
14223,37717,Risperidone,autism spectrum disorder,disease-protein-drug,indication,"['autism spectrum disorder', 'DRD1', 'Risperidone']","Question: Is autism spectrum disorder an indication for Risperidone?
Answer: YES"
18036,33575,Bacitracin,diabetes mellitus (disease),disease-protein-drug,contraindication,"['diabetes mellitus (disease)', 'BCL2', 'Bacitracin']","Question: Is diabetes mellitus (disease) an indication for Bacitracin?
Answer: NO"
14028,28830,Hydrocortisone,"leukemia, lymphocytic, susceptibility to",disease-protein-drug,indication,"['leukemia, lymphocytic, susceptibility to', 'ABCB1', 'Hydrocortisone']","Question: Is leukemia, lymphocytic, susceptibility to an indication for Hydrocortisone?
Answer: YES"
14144,29865,Topiramate,Lennox-Gastaut syndrome,disease-protein-drug,indication,"['Lennox-Gastaut syndrome', 'SCN1A', 'Topiramate']","Question: Is Lennox-Gastaut syndrome an indication for Topiramate?
Answer: YES"
14187,29646,Erlotinib,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Hepatomegaly', 'ALB', 'Erlotinib']","Question: Is hepatocellular carcinoma an indication for Erlotinib?
Answer: NO"
15148,83841,Escitalopram,endogenous depression,disease-protein-drug,indication,"['endogenous depression', 'HTR1A', 'Escitalopram']","Question: Is endogenous depression an indication for Escitalopram?
Answer: YES"
15117,83760,Trimipramine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'HTR2C', 'Trimipramine']","Question: Is dysthymic disorder an indication for Trimipramine?
Answer: YES"
15475,35641,Felbamate,epilepsy,disease-protein-drug,indication,"['epilepsy', 'GRIN2A', 'Felbamate']","Question: Is epilepsy an indication for Felbamate?
Answer: YES"
14540,28313,Amoxapine,schizophrenia,disease-protein-drug,contraindication,"['schizophrenia', 'CHRM2', 'Amoxapine']","Question: Is schizophrenia an indication for Amoxapine?
Answer: NO"
14793,35771,Docetaxel,breast neoplasm,disease-protein-drug,indication,"['breast neoplasm', 'ABCG2', 'Docetaxel']","Question: Is breast neoplasm an indication for Docetaxel?
Answer: YES"
14737,83821,Carboplatin,malignant Sertoli-Leydig cell tumor of ovary,disease-protein-drug,indication,"['malignant Sertoli-Leydig cell tumor of ovary', 'ATP7B', 'Carboplatin']","Question: Is malignant Sertoli-Leydig cell tumor of ovary an indication for Carboplatin?
Answer: YES"
14023,32505,Triamcinolone,tuberculosis,disease-phenotype-protein-drug,contraindication,"['tuberculosis', 'Fever', 'PTGS2', 'Triamcinolone']","Question: Is tuberculosis an indication for Triamcinolone?
Answer: NO"
14176,83841,Fluoxetine,endogenous depression,disease-protein-drug,indication,"['endogenous depression', 'CYP2C9', 'Fluoxetine']","Question: Is endogenous depression an indication for Fluoxetine?
Answer: YES"
16014,28780,Chlorprothixene,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Memory impairment', 'PSEN1', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Answer: NO"
15493,32974,Bromocriptine,atypical juvenile parkinsonism,disease-phenotype-protein-drug,indication,"['atypical juvenile parkinsonism', 'Seizure', 'HTR1B', 'Bromocriptine']","Question: Is atypical juvenile parkinsonism an indication for Bromocriptine?
Answer: YES"
14308,36035,Carvedilol,hypertension,disease-protein-drug,indication,"['hypertension', 'VEGFA', 'Carvedilol']","Question: Is hypertension an indication for Carvedilol?
Answer: YES"
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'GNRHR', 'Tolazamide']","Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolazamide?
Answer: NO"
14207,35764,Imatinib,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'NES', 'Imatinib']","Question: Is kidney disease an indication for Imatinib?
Answer: NO"
14999,35641,Quetiapine,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'DRD2', 'Quetiapine']","Question: Is epilepsy an indication for Quetiapine?
Answer: NO"
14127,37765,Octreotide,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'ALB', 'Octreotide']","Question: Is cirrhosis of liver an indication for Octreotide?
Answer: NO"
14275,83802,Doxorubicin,obsolete hyperuricemia (disease),disease-protein-drug,contraindication,"['obsolete hyperuricemia (disease)', 'XDH', 'Doxorubicin']","Question: Is obsolete hyperuricemia (disease) an indication for Doxorubicin?
Answer: NO"
14320,32905,Dexamethasone,Sheehan syndrome,disease-phenotype-protein-drug,contraindication,"['Sheehan syndrome', 'Nausea', 'ABCB1', 'Dexamethasone']","Question: Is Sheehan syndrome an indication for Dexamethasone?
Answer: NO"
15868,36187,Isoprenaline,coronary artery disease,disease-protein-drug,contraindication,"['coronary artery disease', 'ADRB2', 'Isoprenaline']","Question: Is coronary artery disease an indication for Isoprenaline?
Answer: NO"
14981,37743,Buprenorphine,hepatitis C virus infection,disease-protein-drug,contraindication,"['hepatitis C virus infection', 'CYP3A4', 'Buprenorphine']","Question: Is hepatitis C virus infection an indication for Buprenorphine?
Answer: NO"
16014,28313,Chlorprothixene,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'HTR1A', 'Chlorprothixene']","Question: Is schizophrenia an indication for Chlorprothixene?
Answer: YES"
14223,36693,Risperidone,substance-related disorder,disease-protein-drug,contraindication,"['substance-related disorder', 'CYP2D6', 'Risperidone']","Question: Is substance-related disorder an indication for Risperidone?
Answer: NO"
15098,27843,Promazine,acute intermittent porphyria,disease-phenotype-protein-drug,indication,"['acute intermittent porphyria', 'Coma', 'CYP2D6', 'Promazine']","Question: Is acute intermittent porphyria an indication for Promazine?
Answer: YES"
17067,32977,Butobarbital,inherited porphyria,disease-phenotype-protein-drug,contraindication,"['inherited porphyria', 'Seizure', 'CHRNA7', 'Butobarbital']","Question: Is inherited porphyria an indication for Butobarbital?
Answer: NO"
15116,37703,Paroxetine,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'SLC6A2', 'Paroxetine']","Question: Is neurotic disorder an indication for Paroxetine?
Answer: YES"
14192,36743,Lamotrigine,partial epilepsy,disease-protein-drug,indication,"['partial epilepsy', 'DRD1', 'Lamotrigine']","Question: Is partial epilepsy an indication for Lamotrigine?
Answer: YES"
15493,30093,Bromocriptine,parkinsonian-pyramidal syndrome,disease-protein-drug,indication,"['parkinsonian-pyramidal syndrome', 'ABCB1', 'Bromocriptine']","Question: Is parkinsonian-pyramidal syndrome an indication for Bromocriptine?
Answer: YES"
15493,33241,Bromocriptine,hereditary late onset Parkinson disease,disease-protein-drug,indication,"['hereditary late onset Parkinson disease', 'DRD2', 'Bromocriptine']","Question: Is hereditary late onset Parkinson disease an indication for Bromocriptine?
Answer: YES"
14999,28313,Quetiapine,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'CHRM2', 'Quetiapine']","Question: Is schizophrenia an indication for Quetiapine?
Answer: YES"
14156,27655,Amitriptyline,familial long QT syndrome,disease-phenotype-protein-drug,contraindication,"['familial long QT syndrome', 'Seizure', 'SIGMAR1', 'Amitriptyline']","Question: Is familial long QT syndrome an indication for Amitriptyline?
Answer: NO"
17233,37888,Carbinoxamine,allergic rhinitis,disease-protein-drug,indication,"['allergic rhinitis', 'HRH1', 'Carbinoxamine']","Question: Is allergic rhinitis an indication for Carbinoxamine?
Answer: YES"
