gene_index,disease_index,drug_index,drug_name,drug_type,disease_name,disease_type,gene_name,gene_type
3417,83779,14952,Haloperidol,drug,schizoaffective disorder,disease,HTR2A,gene/protein
3417,83779,15110,Fluphenazine,drug,schizoaffective disorder,disease,HTR2A,gene/protein
3417,83779,15001,Paliperidone,drug,schizoaffective disorder,disease,HTR2A,gene/protein
10319,28313,14140,Ziprasidone,drug,schizophrenia,disease,DRD5,gene/protein
10319,28313,14161,Olanzapine,drug,schizophrenia,disease,DRD5,gene/protein
10319,28313,16011,Loxapine,drug,schizophrenia,disease,DRD5,gene/protein
10319,28313,14178,Chlorpromazine,drug,schizophrenia,disease,DRD5,gene/protein
10319,28313,14999,Quetiapine,drug,schizophrenia,disease,DRD5,gene/protein
10319,28313,14323,Aripiprazole,drug,schizophrenia,disease,DRD5,gene/protein
10319,28313,15177,Zuclopenthixol,drug,schizophrenia,disease,DRD5,gene/protein
10319,28313,14485,Aripiprazole lauroxil,drug,schizophrenia,disease,DRD5,gene/protein
8464,28313,14323,Aripiprazole,drug,schizophrenia,disease,GRIN1,gene/protein
4620,28313,14140,Ziprasidone,drug,schizophrenia,disease,HTR1B,gene/protein
4620,28313,16011,Loxapine,drug,schizophrenia,disease,HTR1B,gene/protein
4620,28313,14999,Quetiapine,drug,schizophrenia,disease,HTR1B,gene/protein
4620,28313,14323,Aripiprazole,drug,schizophrenia,disease,HTR1B,gene/protein
4620,28313,14380,Asenapine,drug,schizophrenia,disease,HTR1B,gene/protein
4620,28313,14485,Aripiprazole lauroxil,drug,schizophrenia,disease,HTR1B,gene/protein
4620,28313,16014,Chlorprothixene,drug,schizophrenia,disease,HTR1B,gene/protein
4620,28313,14161,Olanzapine,drug,schizophrenia,disease,HTR1B,gene/protein
3501,38513,14320,Dexamethasone,drug,congenital adrenal hyperplasia,disease,CYP17A1,gene/protein
3501,35510,14320,Dexamethasone,drug,adrenogenital syndrome,disease,CYP17A1,gene/protein
7937,28456,15558,Tolvaptan,drug,nephrogenic syndrome of inappropriate antidiuresis,disease,AVPR2,gene/protein
13807,83761,14141,Phenytoin,drug,epilepsy with generalized tonic-clonic seizures,disease,CYP2D6,gene/protein
574,29387,17350,Etelcalcetide,drug,hyperparathyroidism,disease,CASR,gene/protein
8212,35884,14320,Dexamethasone,drug,diffuse large B-cell lymphoma,disease,CYP2E1,gene/protein
8212,30075,14320,Dexamethasone,drug,Burkitt lymphoma,disease,CYP2E1,gene/protein
4850,30075,14194,Methotrexate,drug,Burkitt lymphoma,disease,FPGS,gene/protein
6175,30075,14194,Methotrexate,drug,Burkitt lymphoma,disease,MTHFR,gene/protein
3509,30075,14194,Methotrexate,drug,Burkitt lymphoma,disease,TYMS,gene/protein
2387,83995,14147,Conjugated estrogens,drug,psychologic dyspareunia,disease,SHBG,gene/protein
33823,83995,14623,Prasterone,drug,psychologic dyspareunia,disease,GRIN3A,gene/protein
2429,32589,14792,Paclitaxel,drug,Kaposi's sarcoma (disease),disease,BCL2,gene/protein
1530,84261,14207,Imatinib,drug,"blast phase chronic myelogenous leukemia, BCR-ABL1 positive",disease,BCR,gene/protein
1530,84261,14794,Dasatinib,drug,"blast phase chronic myelogenous leukemia, BCR-ABL1 positive",disease,BCR,gene/protein
1530,84261,15572,Bosutinib,drug,"blast phase chronic myelogenous leukemia, BCR-ABL1 positive",disease,BCR,gene/protein
532,37753,14981,Buprenorphine,drug,opiate dependence,disease,OPRM1,gene/protein
532,37753,14314,Naloxone,drug,opiate dependence,disease,OPRM1,gene/protein
532,37753,15497,Levacetylmethadol,drug,opiate dependence,disease,OPRM1,gene/protein
532,37753,17724,Methadyl acetate,drug,opiate dependence,disease,OPRM1,gene/protein
6168,39524,18230,Ustekinumab,drug,psoriatic arthritis,disease,IL12B,gene/protein
5078,39524,17583,Etanercept,drug,psoriatic arthritis,disease,LTA,gene/protein
373,39524,14320,Dexamethasone,drug,psoriatic arthritis,disease,NOS2,gene/protein
2329,39524,17583,Etanercept,drug,psoriatic arthritis,disease,TNF,gene/protein
2329,39524,17584,Adalimumab,drug,psoriatic arthritis,disease,TNF,gene/protein
2329,39524,17585,Infliximab,drug,psoriatic arthritis,disease,TNF,gene/protein
2329,39524,17601,Golimumab,drug,psoriatic arthritis,disease,TNF,gene/protein
2329,39524,15887,Certolizumab pegol,drug,psoriatic arthritis,disease,TNF,gene/protein
13531,35727,15603,Dabrafenib,drug,metastatic melanoma,disease,SIK1,gene/protein
6504,32909,15596,Cabozantinib,drug,medullary thyroid gland carcinoma,disease,RET,gene/protein
5824,39208,20194,Mogamulizumab,drug,primary cutaneous T-cell lymphoma,disease,CCR4,gene/protein
477,39208,17533,Denileukin diftitox,drug,primary cutaneous T-cell lymphoma,disease,IL2RG,gene/protein
11146,29854,16180,Conestat alfa,drug,hereditary angioedema,disease,F12,gene/protein
7922,29854,16180,Conestat alfa,drug,hereditary angioedema,disease,C1S,gene/protein
6541,37753,14314,Naloxone,drug,opiate dependence,disease,CES1,gene/protein
4213,33115,15416,Lorazepam,drug,absence epilepsy,disease,GABRB3,gene/protein
4213,33115,14294,Clonazepam,drug,absence epilepsy,disease,GABRB3,gene/protein
8646,33459,14511,Dantrolene,drug,malignant hyperthermia of anesthesia,disease,RYR1,gene/protein
8646,83838,14511,Dantrolene,drug,exercise-induced malignant hyperthermia,disease,RYR1,gene/protein
6963,33115,15416,Lorazepam,drug,absence epilepsy,disease,GABRD,gene/protein
6963,33115,14294,Clonazepam,drug,absence epilepsy,disease,GABRD,gene/protein
6963,28005,15231,Stiripentol,drug,developmental and epileptic encephalopathy,disease,GABRD,gene/protein
4107,83813,15747,Voxelotor,drug,hereditary persistence of fetal hemoglobin,disease,HBA2,gene/protein
3417,37768,14897,Zolmitriptan,drug,migraine disorder,disease,HTR2A,gene/protein
3417,37768,15448,Lisuride,drug,migraine disorder,disease,HTR2A,gene/protein
3417,37768,15458,Ergotamine,drug,migraine disorder,disease,HTR2A,gene/protein
3712,33656,14559,Calcitriol,drug,hypercalcemia disease,disease,CYP24A1,gene/protein
3712,33656,14704,Calcifediol,drug,hypercalcemia disease,disease,CYP24A1,gene/protein
3712,33656,14560,Ergocalciferol,drug,hypercalcemia disease,disease,CYP24A1,gene/protein
3712,38682,14559,Calcitriol,drug,nephrocalcinosis,disease,CYP24A1,gene/protein
3712,38682,14704,Calcifediol,drug,nephrocalcinosis,disease,CYP24A1,gene/protein
3712,38682,14560,Ergocalciferol,drug,nephrocalcinosis,disease,CYP24A1,gene/protein
3712,35583,14559,Calcitriol,drug,phosphorus metabolism disease,disease,CYP24A1,gene/protein
3712,35583,14704,Calcifediol,drug,phosphorus metabolism disease,disease,CYP24A1,gene/protein
3712,35583,14560,Ergocalciferol,drug,phosphorus metabolism disease,disease,CYP24A1,gene/protein
12371,33656,14704,Calcifediol,drug,hypercalcemia disease,disease,CYP27B1,gene/protein
12371,33656,14560,Ergocalciferol,drug,hypercalcemia disease,disease,CYP27B1,gene/protein
12371,38682,14704,Calcifediol,drug,nephrocalcinosis,disease,CYP27B1,gene/protein
12371,38682,14560,Ergocalciferol,drug,nephrocalcinosis,disease,CYP27B1,gene/protein
12371,35583,14704,Calcifediol,drug,phosphorus metabolism disease,disease,CYP27B1,gene/protein
12371,35583,14560,Ergocalciferol,drug,phosphorus metabolism disease,disease,CYP27B1,gene/protein
9031,33675,14601,Zafirlukast,drug,asthma,disease,PTGS1,gene/protein
1618,27610,15597,Ruxolitinib,drug,primary myelofibrosis,disease,JAK2,gene/protein
1618,27610,15250,Fedratinib,drug,primary myelofibrosis,disease,JAK2,gene/protein
1618,83871,15597,Ruxolitinib,drug,myelofibrosis,disease,JAK2,gene/protein
1618,83871,15250,Fedratinib,drug,myelofibrosis,disease,JAK2,gene/protein
2151,36286,14317,Captopril,drug,diabetic nephropathy,disease,MMP2,gene/protein
3474,36286,14317,Captopril,drug,diabetic nephropathy,disease,MMP9,gene/protein
10417,37769,15150,Propafenone,drug,ventricular tachycardia,disease,SCN5A,gene/protein
1874,33699,16589,Alteplase,drug,pulmonary embolism (disease),disease,FGA,gene/protein
4425,36026,14677,Tafluprost,drug,open-angle glaucoma,disease,PTGS2,gene/protein
33913,28899,15116,Paroxetine,drug,obsessive-compulsive disorder,disease,HTR1D,gene/protein
3417,28899,15116,Paroxetine,drug,obsessive-compulsive disorder,disease,HTR2A,gene/protein
3417,28899,14325,Clomipramine,drug,obsessive-compulsive disorder,disease,HTR2A,gene/protein
2591,28899,15073,Fluvoxamine,drug,obsessive-compulsive disorder,disease,SLC6A4,gene/protein
2591,28899,14176,Fluoxetine,drug,obsessive-compulsive disorder,disease,SLC6A4,gene/protein
2591,28899,15116,Paroxetine,drug,obsessive-compulsive disorder,disease,SLC6A4,gene/protein
2591,28899,14299,Sertraline,drug,obsessive-compulsive disorder,disease,SLC6A4,gene/protein
2591,28899,14325,Clomipramine,drug,obsessive-compulsive disorder,disease,SLC6A4,gene/protein
2108,29194,14207,Imatinib,drug,gastrointestinal stromal tumor,disease,KIT,gene/protein
2108,29194,15002,Sunitinib,drug,gastrointestinal stromal tumor,disease,KIT,gene/protein
2108,29194,15599,Regorafenib,drug,gastrointestinal stromal tumor,disease,KIT,gene/protein
2108,29194,15750,Avapritinib,drug,gastrointestinal stromal tumor,disease,KIT,gene/protein
3772,29194,14207,Imatinib,drug,gastrointestinal stromal tumor,disease,PDGFRA,gene/protein
3772,29194,15002,Sunitinib,drug,gastrointestinal stromal tumor,disease,PDGFRA,gene/protein
3772,29194,15599,Regorafenib,drug,gastrointestinal stromal tumor,disease,PDGFRA,gene/protein
1004,83790,18416,Canakinumab,drug,gout,disease,IL1B,gene/protein
7034,83790,14911,Allopurinol,drug,gout,disease,XDH,gene/protein
7034,83790,14352,Topiroxostat,drug,gout,disease,XDH,gene/protein
3183,83790,14911,Allopurinol,drug,gout,disease,ABCG2,gene/protein
3183,83790,14320,Dexamethasone,drug,gout,disease,ABCG2,gene/protein
3183,83790,14352,Topiroxostat,drug,gout,disease,ABCG2,gene/protein
3183,83790,14042,Hydrocortisone acetate,drug,gout,disease,ABCG2,gene/protein
35114,83790,14283,Probenecid,drug,gout,disease,SLC2A9,gene/protein
2466,83792,15594,Brentuximab vedotin,drug,obsolete Hodgkin's granuloma,disease,TNFRSF8,gene/protein
2466,33077,15594,Brentuximab vedotin,drug,Hodgkins lymphoma,disease,TNFRSF8,gene/protein
2466,29993,15594,Brentuximab vedotin,drug,classic Hodgkin lymphoma,disease,TNFRSF8,gene/protein
2466,83793,15594,Brentuximab vedotin,drug,Hodgkin's paragranuloma,disease,TNFRSF8,gene/protein
2466,83794,15594,Brentuximab vedotin,drug,"classic Hodgkin lymphoma, lymphocyte-rich type",disease,TNFRSF8,gene/protein
1497,83792,14740,Chlorambucil,drug,obsolete Hodgkin's granuloma,disease,GSTP1,gene/protein
1497,33077,14740,Chlorambucil,drug,Hodgkins lymphoma,disease,GSTP1,gene/protein
1497,29993,14740,Chlorambucil,drug,classic Hodgkin lymphoma,disease,GSTP1,gene/protein
1497,83793,14740,Chlorambucil,drug,Hodgkin's paragranuloma,disease,GSTP1,gene/protein
1497,83794,14740,Chlorambucil,drug,"classic Hodgkin lymphoma, lymphocyte-rich type",disease,GSTP1,gene/protein
7457,33128,15242,Artenimol,drug,malaria,disease,G6PD,gene/protein
2329,33128,14206,Chloroquine,drug,malaria,disease,TNF,gene/protein
10412,37743,15043,Asunaprevir,drug,hepatitis C virus infection,disease,CYP2A6,gene/protein
8974,37743,14184,Ritonavir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,14375,Telaprevir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,14382,Simeprevir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15028,Boceprevir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15038,Daclatasvir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15235,Dasabuvir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15040,Paritaprevir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15042,Elbasvir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,14443,Grazoprevir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15043,Asunaprevir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15655,Velpatasvir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15392,Voxilaprevir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15725,Glecaprevir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
8974,37743,15864,Pibrentasvir,drug,hepatitis C virus infection,disease,CYP3A4,gene/protein
1721,28772,18226,Velaglucerase alfa,drug,Gaucher disease,disease,GBA,gene/protein
2329,39493,14807,Epinephrine,drug,bronchiectasis,disease,TNF,gene/protein
2329,32537,14807,Epinephrine,drug,idiopathic bronchiectasis,disease,TNF,gene/protein
3384,28714,14400,Ivacaftor,drug,cystic fibrosis,disease,CFTR,gene/protein
3384,28714,14427,Lumacaftor,drug,cystic fibrosis,disease,CFTR,gene/protein
3384,28714,15045,Tezacaftor,drug,cystic fibrosis,disease,CFTR,gene/protein
3384,28714,14499,Elexacaftor,drug,cystic fibrosis,disease,CFTR,gene/protein
8354,37811,17246,Clofedanol,drug,rhinitis,disease,HRH1,gene/protein
8832,31283,14952,Haloperidol,drug,Tourette syndrome,disease,DRD3,gene/protein
8832,31283,14988,Pimozide,drug,Tourette syndrome,disease,DRD3,gene/protein
4213,29865,15416,Lorazepam,drug,Lennox-Gastaut syndrome,disease,GABRB3,gene/protein
4213,29865,14141,Phenytoin,drug,Lennox-Gastaut syndrome,disease,GABRB3,gene/protein
4213,29865,15090,Clobazam,drug,Lennox-Gastaut syndrome,disease,GABRB3,gene/protein
4213,29865,14192,Lamotrigine,drug,Lennox-Gastaut syndrome,disease,GABRB3,gene/protein
4213,29865,15311,Primidone,drug,Lennox-Gastaut syndrome,disease,GABRB3,gene/protein
4213,29865,14294,Clonazepam,drug,Lennox-Gastaut syndrome,disease,GABRB3,gene/protein
4213,32456,15416,Lorazepam,drug,cutis verticis gyrata,disease,GABRB3,gene/protein
4213,32456,14141,Phenytoin,drug,cutis verticis gyrata,disease,GABRB3,gene/protein
4213,32456,15090,Clobazam,drug,cutis verticis gyrata,disease,GABRB3,gene/protein
4213,32456,14192,Lamotrigine,drug,cutis verticis gyrata,disease,GABRB3,gene/protein
4213,32456,15311,Primidone,drug,cutis verticis gyrata,disease,GABRB3,gene/protein
4213,32456,14294,Clonazepam,drug,cutis verticis gyrata,disease,GABRB3,gene/protein
10695,29865,14141,Phenytoin,drug,Lennox-Gastaut syndrome,disease,SCN1A,gene/protein
10695,29865,14144,Topiramate,drug,Lennox-Gastaut syndrome,disease,SCN1A,gene/protein
10695,29865,14192,Lamotrigine,drug,Lennox-Gastaut syndrome,disease,SCN1A,gene/protein
10695,29865,14956,Carbamazepine,drug,Lennox-Gastaut syndrome,disease,SCN1A,gene/protein
10695,32456,14141,Phenytoin,drug,cutis verticis gyrata,disease,SCN1A,gene/protein
10695,32456,14144,Topiramate,drug,cutis verticis gyrata,disease,SCN1A,gene/protein
10695,32456,14192,Lamotrigine,drug,cutis verticis gyrata,disease,SCN1A,gene/protein
10695,32456,14956,Carbamazepine,drug,cutis verticis gyrata,disease,SCN1A,gene/protein
10695,33125,15519,Nitrazepam,drug,early myoclonic encephalopathy,disease,SCN1A,gene/protein
6739,37919,17437,Metyrosine,drug,adrenal gland pheochromocytoma,disease,TH,gene/protein
6739,31122,17437,Metyrosine,drug,phaeochromocytoma,disease,TH,gene/protein
6739,35894,17437,Metyrosine,drug,duodenum cancer,disease,TH,gene/protein
6739,35895,17437,Metyrosine,drug,small intestine cancer,disease,TH,gene/protein
6739,36149,17437,Metyrosine,drug,heart cancer,disease,TH,gene/protein
6739,36860,17437,Metyrosine,drug,adrenal gland cancer,disease,TH,gene/protein
6739,35735,17437,Metyrosine,drug,sympathetic paraganglioma,disease,TH,gene/protein
4468,84212,14292,Oxybutynin,drug,obsolete neurogenic bladder (disease),disease,CHRM2,gene/protein
4468,39622,14292,Oxybutynin,drug,cauda equina syndrome,disease,CHRM2,gene/protein
2017,27285,14560,Ergocalciferol,drug,hereditary hypophosphatemic rickets,disease,VDR,gene/protein
389,37753,14314,Naloxone,drug,opiate dependence,disease,CREB1,gene/protein
13024,84242,14981,Buprenorphine,drug,morphine dependence,disease,OPRL1,gene/protein
13024,37753,14981,Buprenorphine,drug,opiate dependence,disease,OPRL1,gene/protein
989,28158,15876,Mesalazine,drug,inflammatory bowel disease,disease,PPARG,gene/protein
989,28158,15982,Sulfasalazine,drug,inflammatory bowel disease,disease,PPARG,gene/protein
989,28158,15985,Balsalazide,drug,inflammatory bowel disease,disease,PPARG,gene/protein
2329,37784,17584,Adalimumab,drug,Crohn disease,disease,TNF,gene/protein
2329,37784,17585,Infliximab,drug,Crohn disease,disease,TNF,gene/protein
2329,37784,15887,Certolizumab pegol,drug,Crohn disease,disease,TNF,gene/protein
2329,83770,17584,Adalimumab,drug,Crohn's colitis,disease,TNF,gene/protein
2329,83770,17585,Infliximab,drug,Crohn's colitis,disease,TNF,gene/protein
2329,83770,15887,Certolizumab pegol,drug,Crohn's colitis,disease,TNF,gene/protein
3474,35985,15914,Minocycline,drug,periodontitis,disease,MMP9,gene/protein
6671,38392,17112,Filgrastim,drug,constitutional neutropenia,disease,CSF3R,gene/protein
6671,33449,17112,Filgrastim,drug,severe congenital neutropenia,disease,CSF3R,gene/protein
3331,38392,17112,Filgrastim,drug,constitutional neutropenia,disease,ELANE,gene/protein
3331,33449,17112,Filgrastim,drug,severe congenital neutropenia,disease,ELANE,gene/protein
3955,39480,14424,Methylene blue,drug,methemoglobinemia,disease,CYP1A2,gene/protein
3955,38462,14424,Methylene blue,drug,sulfhemoglobinemia,disease,CYP1A2,gene/protein
12431,36043,14221,Norethisterone,drug,primary ovarian failure,disease,CYP2C19,gene/protein
12431,36043,14235,Estradiol,drug,primary ovarian failure,disease,CYP2C19,gene/protein
12431,36043,14478,Testosterone undecanoate,drug,primary ovarian failure,disease,CYP2C19,gene/protein
12431,36043,14481,Estradiol cypionate,drug,primary ovarian failure,disease,CYP2C19,gene/protein
12431,36043,14483,Estradiol valerate,drug,primary ovarian failure,disease,CYP2C19,gene/protein
12431,84094,14208,Testosterone,drug,premature menopause,disease,CYP2C19,gene/protein
12431,84094,14476,Testosterone cypionate,drug,premature menopause,disease,CYP2C19,gene/protein
12431,84094,14477,Testosterone enanthate,drug,premature menopause,disease,CYP2C19,gene/protein
13807,83995,14937,Sildenafil,drug,psychologic dyspareunia,disease,CYP2D6,gene/protein
