phenotype_index,disease_index,drug_index,drug_name,drug_type,disease_name,disease_type,phenotype_name,phenotype_type
22960,27421,14248,Cysteamine,drug,nephropathic cystinosis,disease,Abnormal tubulointerstitial morphology,effect/phenotype
23157,27421,14248,Cysteamine,drug,nephropathic cystinosis,disease,Vomiting,effect/phenotype
93440,33249,16975,Pentosan polysulfate,drug,interstitial cystitis,disease,Pollakisuria,effect/phenotype
26096,27421,14248,Cysteamine,drug,nephropathic cystinosis,disease,Ocular pain,effect/phenotype
85849,27421,14248,Cysteamine,drug,nephropathic cystinosis,disease,Poor appetite,effect/phenotype
23000,27421,14248,Cysteamine,drug,nephropathic cystinosis,disease,Seizure,effect/phenotype
84675,29637,15493,Bromocriptine,drug,prolactin producing pituitary gland tumor,disease,Diplopia,effect/phenotype
84727,29637,15493,Bromocriptine,drug,prolactin producing pituitary gland tumor,disease,Growth hormone excess,effect/phenotype
22566,29637,15493,Bromocriptine,drug,prolactin producing pituitary gland tumor,disease,Pallor,effect/phenotype
23000,29637,15493,Bromocriptine,drug,prolactin producing pituitary gland tumor,disease,Seizure,effect/phenotype
23002,29637,15493,Bromocriptine,drug,prolactin producing pituitary gland tumor,disease,Headache,effect/phenotype
23002,29637,15424,Cabergoline,drug,prolactin producing pituitary gland tumor,disease,Headache,effect/phenotype
23157,29637,15493,Bromocriptine,drug,prolactin producing pituitary gland tumor,disease,Vomiting,effect/phenotype
23157,29637,15424,Cabergoline,drug,prolactin producing pituitary gland tumor,disease,Vomiting,effect/phenotype
25201,29637,15493,Bromocriptine,drug,prolactin producing pituitary gland tumor,disease,Vertigo,effect/phenotype
25201,29637,15424,Cabergoline,drug,prolactin producing pituitary gland tumor,disease,Vertigo,effect/phenotype
26027,29637,15424,Cabergoline,drug,prolactin producing pituitary gland tumor,disease,Hemianopia,effect/phenotype
25620,29637,15493,Bromocriptine,drug,prolactin producing pituitary gland tumor,disease,Fatigue,effect/phenotype
25620,29637,15424,Cabergoline,drug,prolactin producing pituitary gland tumor,disease,Fatigue,effect/phenotype
22539,33276,14196,Propranolol,drug,verrucous hemangioma,disease,Inflammatory abnormality of the skin,effect/phenotype
23011,31650,14861,Neostigmine,drug,myasthenia gravis,disease,Dyspnea,effect/phenotype
25644,31650,17170,Pyridostigmine,drug,myasthenia gravis,disease,Paresthesia,effect/phenotype
23000,31650,14861,Neostigmine,drug,myasthenia gravis,disease,Seizure,effect/phenotype
23000,31650,17170,Pyridostigmine,drug,myasthenia gravis,disease,Seizure,effect/phenotype
22457,33293,14597,Dapsone,drug,leprosy,disease,Peripheral neuropathy,effect/phenotype
22323,33293,14597,Dapsone,drug,leprosy,disease,Muscle weakness,effect/phenotype
23506,33294,14275,Doxorubicin,drug,follicular lymphoma,disease,Lymphedema,effect/phenotype
24143,33294,15288,Interferon alfa-2b,drug,follicular lymphoma,disease,Splenomegaly,effect/phenotype
22952,33294,14275,Doxorubicin,drug,follicular lymphoma,disease,Fever,effect/phenotype
22952,33294,14740,Chlorambucil,drug,follicular lymphoma,disease,Fever,effect/phenotype
22952,33294,14320,Dexamethasone,drug,follicular lymphoma,disease,Fever,effect/phenotype
22952,33294,14019,Betamethasone,drug,follicular lymphoma,disease,Fever,effect/phenotype
22952,33294,14024,Prednisone,drug,follicular lymphoma,disease,Fever,effect/phenotype
22952,33294,14023,Triamcinolone,drug,follicular lymphoma,disease,Fever,effect/phenotype
22952,33294,14955,Vincristine,drug,follicular lymphoma,disease,Fever,effect/phenotype
22952,33294,15363,Bendamustine,drug,follicular lymphoma,disease,Fever,effect/phenotype
22952,33294,15893,Bleomycin,drug,follicular lymphoma,disease,Fever,effect/phenotype
22952,33294,15288,Interferon alfa-2b,drug,follicular lymphoma,disease,Fever,effect/phenotype
25150,33294,14275,Doxorubicin,drug,follicular lymphoma,disease,Pleural effusion,effect/phenotype
25150,33294,15288,Interferon alfa-2b,drug,follicular lymphoma,disease,Pleural effusion,effect/phenotype
23214,33294,14275,Doxorubicin,drug,follicular lymphoma,disease,Lymphadenopathy,effect/phenotype
23214,33294,14740,Chlorambucil,drug,follicular lymphoma,disease,Lymphadenopathy,effect/phenotype
23214,33294,15288,Interferon alfa-2b,drug,follicular lymphoma,disease,Lymphadenopathy,effect/phenotype
25620,33294,14275,Doxorubicin,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
25620,33294,14740,Chlorambucil,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
25620,33294,14320,Dexamethasone,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
25620,33294,14019,Betamethasone,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
25620,33294,14269,Methylprednisolone,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
25620,33294,14024,Prednisone,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
25620,33294,14023,Triamcinolone,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
25620,33294,14955,Vincristine,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
25620,33294,15363,Bendamustine,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
25620,33294,15288,Interferon alfa-2b,drug,follicular lymphoma,disease,Fatigue,effect/phenotype
90290,33294,15363,Bendamustine,drug,follicular lymphoma,disease,Night sweats,effect/phenotype
85067,30075,14275,Doxorubicin,drug,Burkitt lymphoma,disease,Hyperuricemia,effect/phenotype
85067,30075,14194,Methotrexate,drug,Burkitt lymphoma,disease,Hyperuricemia,effect/phenotype
85067,30075,14955,Vincristine,drug,Burkitt lymphoma,disease,Hyperuricemia,effect/phenotype
26181,30075,14275,Doxorubicin,drug,Burkitt lymphoma,disease,Neoplasm of the oral cavity,effect/phenotype
23279,30075,14194,Methotrexate,drug,Burkitt lymphoma,disease,Abnormality of the liver,effect/phenotype
23158,30075,14275,Doxorubicin,drug,Burkitt lymphoma,disease,Abdominal pain,effect/phenotype
23158,30075,14320,Dexamethasone,drug,Burkitt lymphoma,disease,Abdominal pain,effect/phenotype
23158,30075,14194,Methotrexate,drug,Burkitt lymphoma,disease,Abdominal pain,effect/phenotype
23158,30075,14955,Vincristine,drug,Burkitt lymphoma,disease,Abdominal pain,effect/phenotype
23079,30075,14275,Doxorubicin,drug,Burkitt lymphoma,disease,Gastrointestinal hemorrhage,effect/phenotype
23166,30075,14955,Vincristine,drug,Burkitt lymphoma,disease,Intestinal obstruction,effect/phenotype
23284,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Hematuria,effect/phenotype
23506,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Lymphedema,effect/phenotype
22879,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Ascites,effect/phenotype
22952,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Fever,effect/phenotype
23158,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Abdominal pain,effect/phenotype
23011,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Dyspnea,effect/phenotype
85059,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Hemoptysis,effect/phenotype
23214,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Lymphadenopathy,effect/phenotype
26160,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Cough,effect/phenotype
26336,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Chest pain,effect/phenotype
26647,29275,14975,Sirolimus,drug,lymphangioleiomyomatosis,disease,Atelectasis,effect/phenotype
85214,33296,14275,Doxorubicin,drug,familial papillary or follicular thyroid carcinoma,disease,Bone pain,effect/phenotype
22982,33296,14275,Doxorubicin,drug,familial papillary or follicular thyroid carcinoma,disease,Pain,effect/phenotype
85002,33297,15180,Fusidic acid,drug,listeriosis,disease,Acute kidney injury,effect/phenotype
85002,33297,15425,Doxycycline,drug,listeriosis,disease,Acute kidney injury,effect/phenotype
85002,33297,15914,Minocycline,drug,listeriosis,disease,Acute kidney injury,effect/phenotype
33751,33297,15914,Minocycline,drug,listeriosis,disease,Pneumonia,effect/phenotype
23864,33297,15425,Doxycycline,drug,listeriosis,disease,Respiratory distress,effect/phenotype
23864,33297,15914,Minocycline,drug,listeriosis,disease,Respiratory distress,effect/phenotype
89572,33297,15914,Minocycline,drug,listeriosis,disease,Myocarditis,effect/phenotype
22952,33297,15425,Doxycycline,drug,listeriosis,disease,Fever,effect/phenotype
23157,33297,14936,Erythromycin,drug,listeriosis,disease,Vomiting,effect/phenotype
23157,33297,15180,Fusidic acid,drug,listeriosis,disease,Vomiting,effect/phenotype
23157,33297,15425,Doxycycline,drug,listeriosis,disease,Vomiting,effect/phenotype
23157,33297,15914,Minocycline,drug,listeriosis,disease,Vomiting,effect/phenotype
84409,33297,14936,Erythromycin,drug,listeriosis,disease,Nausea,effect/phenotype
84409,33297,15180,Fusidic acid,drug,listeriosis,disease,Nausea,effect/phenotype
84409,33297,15425,Doxycycline,drug,listeriosis,disease,Nausea,effect/phenotype
84409,33297,15914,Minocycline,drug,listeriosis,disease,Nausea,effect/phenotype
23002,33297,15180,Fusidic acid,drug,listeriosis,disease,Headache,effect/phenotype
23002,33297,15425,Doxycycline,drug,listeriosis,disease,Headache,effect/phenotype
23002,33297,15914,Minocycline,drug,listeriosis,disease,Headache,effect/phenotype
23544,33297,15425,Doxycycline,drug,listeriosis,disease,Myalgia,effect/phenotype
23544,33297,15914,Minocycline,drug,listeriosis,disease,Myalgia,effect/phenotype
25620,33297,15914,Minocycline,drug,listeriosis,disease,Fatigue,effect/phenotype
23000,33297,14936,Erythromycin,drug,listeriosis,disease,Seizure,effect/phenotype
23000,33297,15914,Minocycline,drug,listeriosis,disease,Seizure,effect/phenotype
23158,33297,14936,Erythromycin,drug,listeriosis,disease,Abdominal pain,effect/phenotype
23158,33297,15180,Fusidic acid,drug,listeriosis,disease,Abdominal pain,effect/phenotype
23158,33297,15425,Doxycycline,drug,listeriosis,disease,Abdominal pain,effect/phenotype
23158,33297,15914,Minocycline,drug,listeriosis,disease,Abdominal pain,effect/phenotype
23901,33297,15425,Doxycycline,drug,listeriosis,disease,Arthralgia,effect/phenotype
23901,33297,15914,Minocycline,drug,listeriosis,disease,Arthralgia,effect/phenotype
23469,33297,15425,Doxycycline,drug,listeriosis,disease,Back pain,effect/phenotype
23469,33297,15914,Minocycline,drug,listeriosis,disease,Back pain,effect/phenotype
23139,33297,15425,Doxycycline,drug,listeriosis,disease,Sensory impairment,effect/phenotype
23139,33297,15914,Minocycline,drug,listeriosis,disease,Sensory impairment,effect/phenotype
84374,33297,15914,Minocycline,drug,listeriosis,disease,Loss of consciousness,effect/phenotype
22304,33297,14936,Erythromycin,drug,listeriosis,disease,Hearing impairment,effect/phenotype
22304,33297,15914,Minocycline,drug,listeriosis,disease,Hearing impairment,effect/phenotype
22585,33297,14936,Erythromycin,drug,listeriosis,disease,Jaundice,effect/phenotype
22585,33297,15180,Fusidic acid,drug,listeriosis,disease,Jaundice,effect/phenotype
22585,33297,15914,Minocycline,drug,listeriosis,disease,Jaundice,effect/phenotype
23011,33299,14297,Atorvastatin,drug,homozygous familial hypercholesterolemia,disease,Dyspnea,effect/phenotype
23011,33299,14961,Simvastatin,drug,homozygous familial hypercholesterolemia,disease,Dyspnea,effect/phenotype
23011,33299,15477,Ezetimibe,drug,homozygous familial hypercholesterolemia,disease,Dyspnea,effect/phenotype
23901,33299,14297,Atorvastatin,drug,homozygous familial hypercholesterolemia,disease,Arthralgia,effect/phenotype
23901,33299,14961,Simvastatin,drug,homozygous familial hypercholesterolemia,disease,Arthralgia,effect/phenotype
23901,33299,14298,Rosuvastatin,drug,homozygous familial hypercholesterolemia,disease,Arthralgia,effect/phenotype
23901,33299,15477,Ezetimibe,drug,homozygous familial hypercholesterolemia,disease,Arthralgia,effect/phenotype
84764,31487,15176,Everolimus,drug,Marfan syndrome,disease,Osteopenia,effect/phenotype
26674,31487,15176,Everolimus,drug,Marfan syndrome,disease,Osteoporosis,effect/phenotype
85059,31487,15176,Everolimus,drug,Marfan syndrome,disease,Hemoptysis,effect/phenotype
23544,31487,15176,Everolimus,drug,Marfan syndrome,disease,Myalgia,effect/phenotype
23158,31723,14320,Dexamethasone,drug,autoimmune hemolytic anemia,disease,Abdominal pain,effect/phenotype
23158,31723,14019,Betamethasone,drug,autoimmune hemolytic anemia,disease,Abdominal pain,effect/phenotype
23158,31723,14028,Hydrocortisone,drug,autoimmune hemolytic anemia,disease,Abdominal pain,effect/phenotype
23158,31723,14269,Methylprednisolone,drug,autoimmune hemolytic anemia,disease,Abdominal pain,effect/phenotype
23158,31723,14024,Prednisone,drug,autoimmune hemolytic anemia,disease,Abdominal pain,effect/phenotype
22831,31723,14320,Dexamethasone,drug,autoimmune hemolytic anemia,disease,Arrhythmia,effect/phenotype
22831,31723,14019,Betamethasone,drug,autoimmune hemolytic anemia,disease,Arrhythmia,effect/phenotype
22831,31723,14028,Hydrocortisone,drug,autoimmune hemolytic anemia,disease,Arrhythmia,effect/phenotype
22831,31723,14269,Methylprednisolone,drug,autoimmune hemolytic anemia,disease,Arrhythmia,effect/phenotype
22831,31723,14030,Prednisolone,drug,autoimmune hemolytic anemia,disease,Arrhythmia,effect/phenotype
22831,31723,14024,Prednisone,drug,autoimmune hemolytic anemia,disease,Arrhythmia,effect/phenotype
22831,31723,14023,Triamcinolone,drug,autoimmune hemolytic anemia,disease,Arrhythmia,effect/phenotype
22934,33314,15456,Amphotericin B,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,15419,Azithromycin,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,14288,Benzylpenicillin,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,14318,Ceftriaxone,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,14188,Ciprofloxacin,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,15180,Fusidic acid,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,15322,Norfloxacin,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,15326,Ofloxacin,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,18590,Streptomycin,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,20409,Procaine benzylpenicillin,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,15425,Doxycycline,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,14230,Tetracycline,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,15914,Minocycline,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,14201,Oxytetracycline,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22934,33314,16867,Demeclocycline,drug,leptospirosis,disease,Thrombocytopenia,effect/phenotype
22952,33314,15456,Amphotericin B,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,15419,Azithromycin,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,14288,Benzylpenicillin,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,14318,Ceftriaxone,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,14188,Ciprofloxacin,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,15322,Norfloxacin,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,15326,Ofloxacin,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,18590,Streptomycin,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,20409,Procaine benzylpenicillin,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,15425,Doxycycline,drug,leptospirosis,disease,Fever,effect/phenotype
22952,33314,14230,Tetracycline,drug,leptospirosis,disease,Fever,effect/phenotype
23158,33314,15456,Amphotericin B,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23158,33314,15419,Azithromycin,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23158,33314,14288,Benzylpenicillin,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23158,33314,14318,Ceftriaxone,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23158,33314,14188,Ciprofloxacin,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23158,33314,15180,Fusidic acid,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23158,33314,15322,Norfloxacin,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23158,33314,15326,Ofloxacin,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23158,33314,15425,Doxycycline,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23158,33314,15914,Minocycline,drug,leptospirosis,disease,Abdominal pain,effect/phenotype
23002,33314,15456,Amphotericin B,drug,leptospirosis,disease,Headache,effect/phenotype
23002,33314,15419,Azithromycin,drug,leptospirosis,disease,Headache,effect/phenotype
23002,33314,14288,Benzylpenicillin,drug,leptospirosis,disease,Headache,effect/phenotype
23002,33314,14318,Ceftriaxone,drug,leptospirosis,disease,Headache,effect/phenotype
23002,33314,14188,Ciprofloxacin,drug,leptospirosis,disease,Headache,effect/phenotype
