drug_index,disease_index,related_phenotypes,related_proteins,drug_name,drug_type,disease_name,disease_type
20395,29387,"[22759, 22472, 25486, 86799, 84764]","[6283, 8044, 2384, 4990, 1748, 789, 6233, 11130, 6137, 574, 1567]",Inulin,drug,hyperparathyroidism,disease
16490,31732,"[85474, 22815, 26180, 25644, 25520, 22323, 25620, 22484, 85300, 23483, 24284, 22813, 84767]","[2432, 22017, 34594, 4387, 12454, 4615, 424, 13673, 35209, 11727, 7951, 13586, 6642, 8376, 33915, 2175]",Pheniramine,drug,myxedema,disease
16085,37564,"[33737, 33738]","[11523, 2329, 11239, 9031, 7497, 4425, 8556, 2797, 1004, 749, 4497, 3474, 14002, 21972, 373, 1014, 8857, 8222]",Potassium chloride,drug,gastric ulcer (disease),disease
14733,29075,"[84352, 85858, 86210, 22759, 85576, 22860, 88749, 23855, 93523, 89172, 23515]","[8256, 4999, 4010, 12428, 7183, 5905, 1874, 11030, 8635, 476, 29, 6175]",Levomefolic acid,drug,thrombophilia,disease
14276,29854,"[89991, 89096, 89229, 88985, 87068, 92957, 22815, 22946, 23845, 25644, 23860, 23864, 84409, 26938, 22203, 85193, 22217, 22227, 22999, 23005, 89057, 23011, 22759, 23157, 23158, 25207]","[7872, 11146, 7922, 5733]",Hydrochlorothiazide,drug,hereditary angioedema,disease
17724,32719,"[22272, 23298, 85891, 88450, 22791, 25608, 22282, 22675, 26771, 84628, 23189, 22679, 22681, 22304, 24611, 24100, 25381, 22183, 25644, 22191, 22447, 22831, 85300, 25654, 22585, 22204, 89407, 84930, 84803, 22341, 22343, 22472, 22984, 85194, 22478, 22480, 22484, 84695, 22488, 26983, 22250, 23915, 22252, 84460, 22133, 25974, 22264, 84729, 24444, 23166]","[2432, 22017, 34594, 4387, 22019, 35269, 12454, 4615, 424, 13673, 35209, 11727, 7951, 13586, 6642, 8376, 33915, 2175]",Methadyl acetate,drug,congenital hypothyroidism,disease
14235,37180,[33728],"[6144, 34295, 3078, 5137, 2585, 1050, 29, 1567, 4640, 33, 22058, 7214, 4155, 8256, 6729, 8269, 3666, 3679, 7267, 6244, 8805, 2151, 1139, 8821, 5248, 4227, 5259, 2712, 33949, 2722, 6845, 2242, 211, 225, 4323, 8428, 2797, 5871, 10993, 12028, 2818, 11013, 4360, 6926, 11542, 2329, 282, 293, 3879, 13097, 5938, 7489, 13122, 2889, 4941, 2381, 4959, 34658, 8035, 34659, 4968, 361, 13161, 8556, 2417, 373, 375, 2429, 11136, 4993, 389, 34182, 11143, 4497, 3474, 11174, 2983, 10154, 4010, 3516, 959, 1987, 7110, 2515, 5078, 21977, 476, 4063, 12255, 21989, 1004, 5101, 12791, 3581, 1534]",Estradiol,drug,myocardial infarction (disease),disease
16063,37564,"[33737, 33738]","[11523, 2329, 11239, 9031, 7497, 4425, 8556, 2797, 1004, 749, 4497, 3474, 14002, 21972, 373, 1014, 8857, 8222]",Scopolamine,drug,gastric ulcer (disease),disease
14143,33590,"[94137, 23729, 94262]","[5056, 22017, 1410, 1093, 4389, 4107, 8428, 78, 6926, 34064, 1618, 10260, 9657, 3866, 4221]",Dicoumarol,drug,polycythemia (disease),disease
14228,33459,"[85002, 26765, 23832, 23835, 24219, 84384, 22945, 22947, 22952, 91050, 94258, 87614, 24264, 84432, 84947, 87379, 89053, 25310, 23777, 23267, 94198, 24953]","[7024, 8646]",Isoflurane,drug,malignant hyperthermia of anesthesia,disease
15185,28375,"[84385, 26180, 84519, 90888, 22759, 84520, 26674, 94388, 23415, 84764]","[2401, 2789, 5320, 10293, 3932, 8477]",Tetrabenazine,drug,familial hyperprolactinemia,disease
14385,32909,"[24289, 22594, 24227, 25220, 26315, 23214, 22999, 23736, 85529, 25919]","[6504, 143, 10034, 5307, 1980, 2621]",Liraglutide,drug,medullary thyroid gland carcinoma,disease
14790,27286,"[23043, 22788, 24197, 89095, 24199, 24331, 93711, 22682, 22939, 24475, 84385, 90401, 87331, 22692, 22180, 25254, 24611, 22699, 25520, 22965, 22453, 22585, 26681, 22715, 25791, 26180, 22470, 23110, 85065, 22476, 88525, 94159, 22998, 22744, 23129, 23000, 23135, 22879, 87653, 84460, 94188, 84852, 23157, 23417, 22522]","[7457, 12289, 5829, 7302, 13706, 34890, 10413, 34095, 9529, 6011]",Primaquine,drug,galactosemia,disease
15501,31493,"[24224, 87330, 26180, 22759, 86573, 23950, 86161, 23158]","[12165, 33925, 33926, 10376, 33929, 2698, 34056, 33934, 33935, 33938, 35104, 5671, 33960, 22057, 12842, 7083, 22059, 12334, 34223, 12079, 3761, 34225, 34226, 34228, 34231, 1592, 3384, 35129, 34237, 574, 34879, 5949, 34756, 34758, 1992, 457, 4425, 34892, 34893, 34894, 21967, 34895, 34896, 4818, 34897, 12244, 213, 34898, 34899, 4315, 33884, 34268, 10333, 34271, 33887, 34273, 34789, 11239, 34279, 34281, 34283, 9196, 34289, 34293, 35068]",Sitagliptin,drug,pancreatitis,disease
17724,30035,"[25308, 90791]","[8192, 34820, 34821, 8198, 12295, 34822, 2057, 34823, 34824, 34825, 34826, 34827, 15, 12304, 34828, 34829, 34830, 8212, 34831, 22, 34832, 8216, 34833, 12315, 29, 6175, 8230, 43, 2096, 10293, 4151, 6199, 4152, 61, 4171, 6220, 12367, 4175, 2134, 2143, 6244, 2151, 10346, 4213, 4215, 125, 4221, 2188, 144, 178, 6328, 6329, 12479, 12482, 197, 2248, 12489, 12510, 2277, 6374, 10470, 2281, 8437, 8439, 248, 12537, 12538, 10491, 12539, 10495, 8454, 8464, 4369, 6418, 2322, 35088, 10518, 6424, 12571, 6428, 8476, 286, 287, 6440, 12586, 8497, 6453, 6457, 10556, 10559, 321, 12611, 4420, 4425, 2379, 2387, 12629, 341, 2396, 2398, 2401, 363, 12653, 4468, 375, 381, 12671, 4480, 6529, 389, 390, 4489, 6541, 12691, 2452, 10645, 10654, 418, 2472, 10667, 12724, 4536, 2499, 452, 457, 4554, 4566, 4582, 492, 4593, 10744, 4601, 509, 8702, 6657, 4618, 4620, 10764, 526, 527, 525, 10771, 532, 8726, 6679, 2591, 6691, 8747, 560, 10805, 587, 8781, 4686, 10833, 10835, 6739, 6740, 610, 2672, 12915, 8829, 8832, 12931, 2692, 647, 6792, 12937, 8855, 6808, 4760, 666, 676, 2741, 4794, 12987, 4814, 4815, 13024, 2789, 744, 8936, 748, 2797, 6898, 10997, 8960, 11011, 2820, 2825, 13075, 8979, 799, 11043, 8999, 13097, 4909, 4910, 6964, 11062, 11066, 13115, 9021, 4932, 9029, 4937, 4941, 13147, 7006, 864, 866, 9060, 11123, 11136, 11147, 5009, 2966, 5018, 2983, 11179, 2992, 11185, 9148, 13248, 7110, 5063, 968, 5065, 974, 11215, 983, 985, 9180, 11235, 5092, 11239, 9196, 1004, 5100, 1012, 5109, 1014, 11253, 13309, 13313, 5122, 11267, 3080, 5130, 33805, 13330, 33818, 3100, 1057, 5156, 11301, 3111, 13355, 1069, 33840, 33851, 33856, 1089, 33867, 1101, 33870, 33885, 7266, 7267, 5228, 13423, 3199, 1151, 5256, 1162, 13457, 33938, 11412, 9373, 3235, 33955, 33956, 13479, 5292, 33964, 9399, 5306, 3259, 7359, 33985, 1228, 34005, 11479, 1246, 34026, 34027, 34028, 34029, 34030, 34031, 34032, 34033, 34034, 34035, 34036, 34037, 34038, 34039, 34040, 34041, 34042, 34043, 34044, 34045, 34046, 13560, 11523, 1289, 5388, 9487, 3344, 11536, 11539, 9500, 11548, 1311, 1312, 1320, 7466, 3379, 5429, 1335, 3384, 5439, 7490, 7497, 1357, 5454, 13647, 7506, 9558, 3417, 1373, 9574, 1385, 5491, 13688, 7546, 34176, 5507, 3465, 5513, 3466, 3474, 1428, 13718, 9640, 7615, 1475, 1480, 9679, 21972, 1497, 11738, 1503, 13800, 13807, 34290, 9718, 11768, 5624, 11771, 5638, 22024, 13841, 22038, 22039, 5655, 22043, 1567, 11808, 7716, 22057, 3628, 5677, 22068, 13877, 13878, 34358, 3648, 7747, 1605, 22092, 34382, 11857, 7764, 5720, 13915, 3688, 11881, 1650, 13939, 7801, 1658, 1659, 1665, 34434, 5765, 13987, 3764, 9915, 3774, 7877, 9929, 11978, 11992, 5856, 1760, 3812, 1770, 5877, 1785, 34553, 34555, 1798, 1803, 1810, 7955, 7968, 3879, 1836, 7981, 7986, 34612, 1850, 3901, 10047, 34629, 1863, 1866, 5963, 8013, 10062, 10066, 1876, 10074, 3932, 8029, 34654, 1887, 10084, 10093, 1908, 10102, 12166, 1927, 1929, 3980, 12173, 10129, 34722, 4003, 34723, 34724, 34725, 34726, 34727, 34728, 10154, 34729, 34730, 8109, 34731, 34732, 34733, 34734, 34735, 34736, 10164, 34737, 1968, 4023, 4026, 8130, 8136, 6090, 12236, 1996, 12238, 2001, 2002, 4063, 10215, 34792, 34793, 10218, 2027]",Methadyl acetate,drug,substance abuse/dependence,disease
14849,33632,"[94305, 22921, 94349, 22929, 23729, 94200, 94363]","[11136, 2434, 130, 7815, 6664, 6926, 2834, 789, 2329, 8733, 6175, 3231, 802, 1322, 2861, 34607, 3509, 568, 2617, 2621, 22077, 7489, 2371, 4550, 8391, 1611, 12629, 3932, 4959, 10084, 8805, 8038, 8556, 2037, 10998, 1535]",Mechlorethamine,drug,anemia (disease),disease
16490,27648,"[22785, 22788, 84363, 87311, 22675, 84384, 84517, 93482, 25515, 24492, 89515, 85040, 24370, 22837, 23736, 85193, 90058, 85837, 85075, 90968, 89436, 25699, 26983, 22124, 90864, 89330, 23157, 84729, 23294]","[11114, 8204, 12240, 10485, 1239, 2616, 6684, 8318]",Pheniramine,drug,familial glucocorticoid deficiency,disease
14149,33658,"[23360, 94235]","[7040, 12128, 1122, 11717, 5638, 3879, 5671, 4497, 9459, 2037, 1494, 790, 6901, 4889, 13242, 8764, 5086]",Etonogestrel,drug,hyperlipidemia,disease
20324,33679,"[94408, 23033]","[1760, 8805, 12165, 172, 213, 1494, 509]",Triethylenetetramine,drug,potassium deficiency disease,disease
14990,30374,[86671],"[7556, 2693, 10503, 1928, 9994, 4369, 3474, 4497, 11283, 7570, 2329, 3485, 1183, 1567, 2978, 5299, 6836, 7859, 34870, 1479, 201, 2889, 587, 8145, 8917, 3417, 4575, 6125, 3955, 373, 3192, 1785, 1787]",Chlorpheniramine,drug,"COPD, severe early onset",disease
18314,27656,"[87306, 85642, 90273, 90274, 90276, 22180, 84774, 84519, 23079, 89000, 85292, 89005, 23854, 86191, 89391, 86579, 85558, 22713, 26180, 85320, 84553, 91082, 85576, 23764, 92912, 89205]",[29],Benzoic acid,drug,congenital prothrombin deficiency,disease
14208,33064,"[25824, 88772, 87238, 25415, 84808, 22408, 24394, 90479, 22354, 22613, 24342, 24405, 84826, 22331, 93118]","[8256, 3849, 749]",Testosterone,drug,retinal artery occlusion,disease
14336,30374,[86671],"[7556, 2693, 10503, 1928, 9994, 4369, 3474, 4497, 11283, 7570, 2329, 3485, 1183, 1567, 2978, 5299, 6836, 7859, 34870, 1479, 201, 2889, 587, 8145, 8917, 3417, 4575, 6125, 3955, 373, 3192, 1785, 1787]",Ephedrine,drug,"COPD, severe early onset",disease
14193,31732,"[85474, 22815, 26180, 25644, 25520, 22323, 25620, 22484, 85300, 23483, 24284, 22813, 84767]","[2432, 22017, 34594, 4387, 12454, 4615, 424, 13673, 35209, 11727, 7951, 13586, 6642, 8376, 33915, 2175]",Hydroxyzine,drug,myxedema,disease
14211,31107,"[22757, 22325]","[769, 5129, 5518, 531, 150, 1558, 25, 666, 6175, 34937, 5158, 34982, 7984, 13753, 2621, 34242, 4817, 1618, 1748, 729, 6373, 6630, 34023, 4585, 749, 10861, 2927, 4080, 8432, 6513, 5998, 116, 4084, 1781, 8950, 1785, 125]",Estrone,drug,cervical cancer,disease
20129,31618,"[23168, 22272, 86923, 23186, 22291, 22292, 25365, 22682, 84639, 22945, 24611, 24229, 26284, 25147, 25663, 22594, 84432, 23000, 23266, 23268, 22759, 26099, 25597]","[35033, 6567, 6504, 5203, 1012, 341, 13014, 6329, 9469]",Chlordiazepoxide,drug,congenital central hypoventilation syndrome,disease
17230,31395,"[85561, 24585, 22759]","[2641, 6154, 3932, 12537]",Doxylamine,drug,benign prostatic hyperplasia (disease),disease
14257,33605,"[25744, 94267, 94549, 27095]","[7040, 33913, 8192, 11136, 11143, 1927, 4620, 5137, 2452, 2965, 2329, 22045, 5534, 1567, 3233, 8354, 6309, 6567, 2472, 13097, 3495, 172, 5938, 7607, 2617, 9021, 7872, 321, 5058, 9029, 5963, 11857, 211, 213, 4186, 4315, 3932, 1760, 2401, 8805, 1256, 4969, 361, 9196, 2797, 1004, 21999, 1650, 33907, 2036, 7161, 4348, 3199]",Etacrynic acid,drug,hypotensive disorder,disease
14560,31271,"[26180, 84549, 33736, 24045, 84814]","[1592, 7801, 9341, 8277]",Ergocalciferol,drug,achalasia (disease),disease
15835,30374,[86671],"[7556, 2693, 10503, 1928, 9994, 4369, 3474, 4497, 11283, 7570, 2329, 3485, 1183, 1567, 2978, 5299, 6836, 7859, 34870, 1479, 201, 2889, 587, 8145, 8917, 3417, 4575, 6125, 3955, 373, 3192, 1785, 1787]",Methylphenobarbital,drug,"COPD, severe early onset",disease
14176,37180,[33728],"[6144, 34295, 3078, 5137, 2585, 1050, 29, 1567, 4640, 33, 22058, 7214, 4155, 8256, 6729, 8269, 3666, 3679, 7267, 6244, 8805, 2151, 1139, 8821, 5248, 4227, 5259, 2712, 33949, 2722, 6845, 2242, 211, 225, 4323, 8428, 2797, 5871, 10993, 12028, 2818, 11013, 4360, 6926, 11542, 2329, 282, 293, 3879, 13097, 5938, 7489, 13122, 2889, 4941, 2381, 4959, 34658, 8035, 34659, 4968, 361, 13161, 8556, 2417, 373, 375, 2429, 11136, 4993, 389, 34182, 11143, 4497, 3474, 11174, 2983, 10154, 4010, 3516, 959, 1987, 7110, 2515, 5078, 21977, 476, 4063, 12255, 21989, 1004, 5101, 12791, 3581, 1534]",Fluoxetine,drug,myocardial infarction (disease),disease
15321,30056,"[24096, 23266, 26180, 85285, 22859, 22476, 26349, 23279, 22811]",[341],Levobupivacaine,drug,butyrylcholinesterase deficiency,disease
14217,33656,"[23281, 84387]","[3712, 1760, 11846, 13575, 9320, 12332, 12079, 22000, 11665, 4114, 12371, 789, 2329, 6492, 574, 1567]",Furosemide,drug,hypercalcemia disease,disease
14543,30035,"[25308, 90791]","[8192, 34820, 34821, 8198, 12295, 34822, 2057, 34823, 34824, 34825, 34826, 34827, 15, 12304, 34828, 34829, 34830, 8212, 34831, 22, 34832, 8216, 34833, 12315, 29, 6175, 8230, 43, 2096, 10293, 4151, 6199, 4152, 61, 4171, 6220, 12367, 4175, 2134, 2143, 6244, 2151, 10346, 4213, 4215, 125, 4221, 2188, 144, 178, 6328, 6329, 12479, 12482, 197, 2248, 12489, 12510, 2277, 6374, 10470, 2281, 8437, 8439, 248, 12537, 12538, 10491, 12539, 10495, 8454, 8464, 4369, 6418, 2322, 35088, 10518, 6424, 12571, 6428, 8476, 286, 287, 6440, 12586, 8497, 6453, 6457, 10556, 10559, 321, 12611, 4420, 4425, 2379, 2387, 12629, 341, 2396, 2398, 2401, 363, 12653, 4468, 375, 381, 12671, 4480, 6529, 389, 390, 4489, 6541, 12691, 2452, 10645, 10654, 418, 2472, 10667, 12724, 4536, 2499, 452, 457, 4554, 4566, 4582, 492, 4593, 10744, 4601, 509, 8702, 6657, 4618, 4620, 10764, 526, 527, 525, 10771, 532, 8726, 6679, 2591, 6691, 8747, 560, 10805, 587, 8781, 4686, 10833, 10835, 6739, 6740, 610, 2672, 12915, 8829, 8832, 12931, 2692, 647, 6792, 12937, 8855, 6808, 4760, 666, 676, 2741, 4794, 12987, 4814, 4815, 13024, 2789, 744, 8936, 748, 2797, 6898, 10997, 8960, 11011, 2820, 2825, 13075, 8979, 799, 11043, 8999, 13097, 4909, 4910, 6964, 11062, 11066, 13115, 9021, 4932, 9029, 4937, 4941, 13147, 7006, 864, 866, 9060, 11123, 11136, 11147, 5009, 2966, 5018, 2983, 11179, 2992, 11185, 9148, 13248, 7110, 5063, 968, 5065, 974, 11215, 983, 985, 9180, 11235, 5092, 11239, 9196, 1004, 5100, 1012, 5109, 1014, 11253, 13309, 13313, 5122, 11267, 3080, 5130, 33805, 13330, 33818, 3100, 1057, 5156, 11301, 3111, 13355, 1069, 33840, 33851, 33856, 1089, 33867, 1101, 33870, 33885, 7266, 7267, 5228, 13423, 3199, 1151, 5256, 1162, 13457, 33938, 11412, 9373, 3235, 33955, 33956, 13479, 5292, 33964, 9399, 5306, 3259, 7359, 33985, 1228, 34005, 11479, 1246, 34026, 34027, 34028, 34029, 34030, 34031, 34032, 34033, 34034, 34035, 34036, 34037, 34038, 34039, 34040, 34041, 34042, 34043, 34044, 34045, 34046, 13560, 11523, 1289, 5388, 9487, 3344, 11536, 11539, 9500, 11548, 1311, 1312, 1320, 7466, 3379, 5429, 1335, 3384, 5439, 7490, 7497, 1357, 5454, 13647, 7506, 9558, 3417, 1373, 9574, 1385, 5491, 13688, 7546, 34176, 5507, 3465, 5513, 3466, 3474, 1428, 13718, 9640, 7615, 1475, 1480, 9679, 21972, 1497, 11738, 1503, 13800, 13807, 34290, 9718, 11768, 5624, 11771, 5638, 22024, 13841, 22038, 22039, 5655, 22043, 1567, 11808, 7716, 22057, 3628, 5677, 22068, 13877, 13878, 34358, 3648, 7747, 1605, 22092, 34382, 11857, 7764, 5720, 13915, 3688, 11881, 1650, 13939, 7801, 1658, 1659, 1665, 34434, 5765, 13987, 3764, 9915, 3774, 7877, 9929, 11978, 11992, 5856, 1760, 3812, 1770, 5877, 1785, 34553, 34555, 1798, 1803, 1810, 7955, 7968, 3879, 1836, 7981, 7986, 34612, 1850, 3901, 10047, 34629, 1863, 1866, 5963, 8013, 10062, 10066, 1876, 10074, 3932, 8029, 34654, 1887, 10084, 10093, 1908, 10102, 12166, 1927, 1929, 3980, 12173, 10129, 34722, 4003, 34723, 34724, 34725, 34726, 34727, 34728, 10154, 34729, 34730, 8109, 34731, 34732, 34733, 34734, 34735, 34736, 10164, 34737, 1968, 4023, 4026, 8130, 8136, 6090, 12236, 1996, 12238, 2001, 2002, 4063, 10215, 34792, 34793, 10218, 2027]",Desipramine,drug,substance abuse/dependence,disease
16268,33612,"[22274, 94343, 94344, 94345, 94258, 94198]","[213, 697, 3565, 6206]",Fenofibric acid,drug,rhabdomyolysis (disease),disease
14235,32394,"[24296, 22450, 22444, 22998]","[8376, 3077, 10654]",Estradiol,drug,choreatic disease,disease
14792,31650,"[25488, 22928, 86163, 23446, 22304, 23458, 23844, 93481, 25644, 22323, 23731, 22716, 84928, 84800, 84675, 22467, 23494, 90316, 90318, 88402, 85334, 22999, 23000, 25307, 25308, 25950, 23135, 22497, 25954, 23011, 89315, 24045, 90741, 22392, 84857, 84734]","[2400, 1760, 5325, 8432, 1843, 1148]",Paclitaxel,drug,myasthenia gravis,disease
14135,37180,[33728],"[6144, 34295, 3078, 5137, 2585, 1050, 29, 1567, 4640, 33, 22058, 7214, 4155, 8256, 6729, 8269, 3666, 3679, 7267, 6244, 8805, 2151, 1139, 8821, 5248, 4227, 5259, 2712, 33949, 2722, 6845, 2242, 211, 225, 4323, 8428, 2797, 5871, 10993, 12028, 2818, 11013, 4360, 6926, 11542, 2329, 282, 293, 3879, 13097, 5938, 7489, 13122, 2889, 4941, 2381, 4959, 34658, 8035, 34659, 4968, 361, 13161, 8556, 2417, 373, 375, 2429, 11136, 4993, 389, 34182, 11143, 4497, 3474, 11174, 2983, 10154, 4010, 3516, 959, 1987, 7110, 2515, 5078, 21977, 476, 4063, 12255, 21989, 1004, 5101, 12791, 3581, 1534]",Lovastatin,drug,myocardial infarction (disease),disease
14270,29646,"[23040, 84993, 93443, 84356, 24199, 22791, 23947, 84876, 84363, 84883, 25620, 22934, 84887, 24475, 22946, 22952, 22953, 24491, 22955, 86701, 85040, 85041, 23736, 22585, 84920, 22852, 25543, 23880, 22735, 22740, 85333, 85849, 85209, 85214, 22879, 93534, 23011, 22757, 24298, 23279, 23285, 23158, 93691]","[8, 4108, 15, 4112, 8212, 22, 4120, 25, 6168, 10268, 29, 4127, 10271, 12319, 4133, 38, 42, 4143, 2096, 12336, 2098, 2099, 54, 2104, 4152, 2114, 67, 68, 6211, 8261, 74, 4171, 4173, 4178, 86, 4184, 10329, 8283, 8288, 8289, 12390, 2151, 6250, 116, 121, 125, 2173, 2177, 4232, 6283, 139, 4250, 4270, 10416, 177, 2225, 8372, 186, 6331, 8385, 2243, 197, 201, 202, 12493, 2271, 223, 8417, 4323, 9408, 5338, 236, 238, 4337, 2295, 8441, 6403, 12548, 264, 6408, 4361, 4363, 4369, 6418, 2329, 6426, 8481, 4385, 2339, 10535, 12583, 8501, 4408, 8507, 6461, 324, 326, 4425, 8523, 332, 2384, 4434, 2388, 12629, 12630, 12637, 350, 2406, 363, 6507, 8556, 2418, 2419, 375, 376, 10619, 4475, 8578, 8581, 4486, 8583, 12687, 2451, 12692, 406, 6560, 6561, 10658, 8611, 417, 421, 424, 12713, 431, 8636, 2498, 452, 4550, 8647, 2511, 6610, 8658, 470, 6618, 8671, 12767, 4578, 8676, 484, 12774, 2546, 2547, 500, 10745, 505, 6650, 4605, 10749, 519, 527, 530, 4633, 4636, 8733, 8737, 8744, 553, 8745, 8748, 556, 6703, 2617, 8764, 2621, 6717, 577, 10820, 4687, 592, 6737, 6739, 6740, 601, 12892, 8801, 10852, 10854, 617, 8819, 2679, 633, 2681, 12925, 4742, 4755, 659, 12947, 12954, 667, 2718, 12967, 2729, 12971, 6829, 10929, 4790, 697, 8889, 8901, 6856, 13006, 2768, 4818, 10966, 729, 2783, 10975, 740, 8936, 4845, 754, 8946, 6903, 4863, 769, 11011, 4871, 788, 6933, 2840, 13081, 795, 8987, 8994, 2852, 805, 4902, 13097, 9004, 4909, 9005, 2861, 2863, 818, 6963, 11068, 6976, 836, 11077, 2889, 6986, 2892, 4941, 4943, 4944, 849, 4947, 6996, 2901, 4959, 2915, 7015, 2920, 875, 2927, 9074, 882, 887, 11133, 11134, 897, 13187, 13191, 7057, 5012, 2967, 5017, 924, 11165, 7068, 11168, 2978, 7076, 7077, 2984, 13230, 2993, 2994, 3008, 961, 5059, 967, 9166, 988, 989, 5086, 5087, 13280, 993, 3043, 3046, 11238, 5096, 1014, 7159, 7162, 1019, 9211, 11267, 7172, 1029, 13320, 5129, 3080, 13323, 33805, 3092, 1046, 1048, 3096, 1050, 3099, 13341, 9249, 1066, 9259, 7212, 5174, 5176, 11322, 3141, 5193, 11337, 5204, 5212, 9310, 1118, 1122, 7267, 7268, 7270, 5230, 13427, 5240, 3192, 1153, 33922, 9354, 3211, 34017, 3214, 13455, 3216, 1171, 33941, 9373, 3231, 5281, 3233, 5292, 5295, 33973, 33974, 33975, 33976, 33977, 33978, 3259, 33979, 33980, 33981, 33982, 33983, 33984, 33985, 33986, 33987, 11461, 33988, 33989, 33990, 11465, 33991, 33992, 33993, 33994, 33995, 33996, 33997, 33998, 33999, 34000, 34001, 3285, 34002, 34003, 3288, 13528, 34004, 34005, 34006, 34007, 7390, 34008, 34009, 34010, 34011, 34012, 34013, 1253, 13541, 34014, 34015, 34016, 5354, 34018, 34019, 34020, 34021, 34022, 34023, 34024, 34025, 13557, 7419, 9468, 1283, 5381, 9485, 3343, 9488, 3351, 34083, 13604, 1319, 3369, 7470, 3374, 5424, 13616, 7482, 3401, 1356, 13653, 7512, 3428, 9572, 3434, 1388, 3443, 7543, 1400, 11643, 11649, 3465, 5514, 7563, 1425, 3474, 11668, 1437, 3487, 34207, 34210, 11691, 11692, 3501, 5550, 5551, 1457, 3509, 5558, 5557, 34231, 9657, 1466, 3524, 13769, 3533, 21968, 1497, 9689, 21983, 5603, 21991, 1513, 21996, 5625, 9722, 3578, 11774, 1535, 5634, 3586, 7688, 3592, 11787, 1558, 3609, 1567, 7713, 5670, 22056, 11817, 13865, 9772, 34349, 34350, 34351, 34352, 5681, 34353, 34354, 1588, 34355, 11830, 34356, 5688, 34357, 34358, 34359, 34360, 22077, 34361, 34362, 34363, 34364, 34365, 34366, 1606, 7754, 11855, 13905, 3666, 7764, 5720, 7769, 9823, 1632, 7777, 1641, 1646, 5743, 1648, 5747, 1659, 9855, 7817, 3722, 7820, 9868, 9875, 3734, 9881, 9885, 5799, 3761, 1726, 11967, 9920, 5824, 5831, 7887, 1748, 1749, 3800, 3807, 1782, 1783, 9974, 1785, 3840, 7940, 9992, 5899, 12043, 1814, 5918, 3906, 12101, 10055, 3912, 8008, 3927, 3931, 10086, 5997, 3955, 12154, 8065, 6019, 1928, 1931, 3980, 1943, 8090, 3995, 6047, 10146, 12198, 8103, 12205, 4015, 1974, 4022, 1980, 8132, 2005, 2011, 6120, 4080, 4084, 2037, 12283]",Ethinylestradiol,drug,hepatocellular carcinoma,disease
20303,28473,"[84704, 84420, 25957, 26205, 84708, 22759, 85179, 22448, 90321, 85618, 24281, 22452, 84692, 26199, 26105, 22775, 84477]","[8192, 1031, 8712, 5137, 1045, 1048, 12825, 29, 6175, 33, 12321, 7717, 3111, 1066, 2606, 6195, 61, 2114, 10835, 5720, 33881, 602, 33882, 33883, 33884, 33885, 6751, 33886, 33887, 33888, 611, 33889, 33890, 33891, 1127, 33892, 2665, 33893, 1139, 3192, 9852, 8317, 8855, 2712, 6821, 4278, 6329, 702, 2760, 4818, 213, 216, 11482, 1762, 228, 743, 749, 3316, 3837, 13566, 4352, 11523, 2329, 4890, 4378, 6940, 1820, 3879, 13097, 7474, 9021, 341, 854, 8021, 12122, 4959, 2915, 8038, 3434, 375, 2429, 5508, 397, 4497, 7569, 6043, 12188, 4003, 4536, 7621, 4550, 1491, 983, 5080, 9689, 989, 1004, 13807, 33778, 4596, 11770]",Trolnitrate,drug,Pick disease,disease
